2054.29311704668,1089.91857405345,0
2049.74442566961,1090.49912727496,0
2045.19573429254,1091.07968049646,0
2040.64704291547,1091.66023371797,0
2036.45070803244,1091.39355736583,0
2033.65521167798,1087.75861095371,0
2030.85971532352,1084.12366454158,0
2028.06421896905,1080.48871812946,0
2025.26872261459,1076.85377171733,0
2023.3897000533,1072.98787015741,0
2024.12869220333,1068.46221817244,0
2024.86768435336,1063.93656618747,0
2027.47592315551,1064.88645927741,0
2030.82807239191,1068.01547362441,0
2034.1802216283,1071.14448797142,0
2037.5323708647,1074.27350231842,0
2040.8845201011,1077.40251666543,0
2044.23666933749,1080.53153101243,0
2047.58881857389,1083.66054535944,0
2050.94096781028,1086.78955970644,0
1872.48057773094,1245.40573307148,0
1872.5787534909,1245.91738283948,0
1872.67692925086,1246.42903260748,0
1872.77510501081,1246.94068237548,0
1872.87328077077,1247.45233214348,0
1872.97145653073,1247.96398191148,0
1872.90470838946,1248.44391397856,0
1872.62375690294,1248.8826510606,0
1872.34280541642,1249.32138814265,0
1872.0618539299,1249.76012522469,0
1871.78090244338,1250.19886230674,0
1871.73059033563,1250.03421663167,0
1871.81392226844,1249.51994068054,0
1871.89725420125,1249.0056647294,0
1871.98058613406,1248.49138877827,0
1872.06391806688,1247.97711282714,0
1872.14724999969,1247.46283687601,0
1872.2305819325,1246.94856092487,0
1872.31391386531,1246.43428497374,0
1872.39724579813,1245.92000902261,0
1874.11066006613,1235.34581828177,0
1874.49324517895,1236.28097137719,0
1874.87583029176,1237.21612447261,0
1875.25841540458,1238.15127756802,0
1875.27455312365,1239.07796329492,0
1874.84918289739,1239.99444725606,0
1874.42381267113,1240.9109312172,0
1873.99844244488,1241.82741517835,0
1873.57307221862,1242.74389913949,0
1873.14770199236,1243.66038310063,0
1872.72233176611,1244.57686706177,0
1872.65614646304,1244.32222554147,0
1872.81775908561,1243.32484695706,0
1872.97937170817,1242.32746837265,0
1873.14098433074,1241.33008978824,0
1873.3025969533,1240.33271120383,0
1873.46420957587,1239.33533261942,0
1873.62582219843,1238.33795403501,0
1873.787434821,1237.3405754506,0
1873.94904744357,1236.34319686619,0
1606.24980241481,1242.96528253642,0
1606.94454195647,1240.40577522818,0
1607.63928149814,1237.84626791993,0
1608.4125475969,1235.34742791778,0
1610.84447265964,1236.40548329485,0
1613.27639772238,1237.46353867191,0
1615.70832278512,1238.52159404898,0
1618.14024784786,1239.57964942605,0
1620.5721729106,1240.63770480311,0
1623.00409797334,1241.69576018018,0
1625.43602303608,1242.75381555725,0
1627.86794809882,1243.81187093431,0
1627.43159919494,1244.18630237057,0
1624.78387459743,1244.0336748913,0
1622.13614999991,1243.88104741204,0
1619.48842540239,1243.72841993277,0
1616.84070080487,1243.5757924535,0
1614.19297620736,1243.42316497423,0
1611.54525160984,1243.27053749496,0
1608.89752701232,1243.11791001569,0
1754.99736473776,1081.95024326494,0
1749.82332017916,1082.68034374805,0
1744.64927562057,1083.41044423116,0
1739.47523106197,1084.14054471427,0
1734.30118650338,1084.87064519738,0
1729.12714194478,1085.60074568049,0
1723.95309738619,1086.33084616361,0
1720.86774082605,1083.17055123131,0
1718.61762133115,1078.45454168208,0
1716.36750183625,1073.73853213285,0
1714.11738234136,1069.02252258361,0
1712.60625829453,1064.49358542835,0
1717.10833260395,1064.29058846117,0
1721.84446162068,1066.49804531165,0
1726.5805906374,1068.70550216212,0
1731.31671965413,1070.91295901259,0
1736.05284867085,1073.12041586306,0
1740.78897768758,1075.32787271353,0
1745.52510670431,1077.535329564,0
1750.26123572103,1079.74278641447,0
1628.92666283944,1244.27248497265,0
1626.40912415343,1243.17718175607,0
1623.89158546741,1242.08187853949,0
1621.3740467814,1240.9865753229,0
1618.85650809538,1239.89127210632,0
1616.33896940937,1238.79596888973,0
1613.82143072336,1237.70066567315,0
1611.30389203734,1236.60536245657,0
1608.78635335133,1235.51005923998,0
1607.96225890357,1233.06078291605,0
1607.4478203819,1230.36392489619,0
1608.59909965922,1230.22459975555,0
1610.85771779035,1231.78547589079,0
1613.11633592149,1233.34635202602,0
1615.37495405262,1234.90722816125,0
1617.63357218376,1236.46810429649,0
1619.8921903149,1238.02898043172,0
1622.15080844603,1239.58985656695,0
1624.40942657717,1241.15073270219,0
1626.6680447083,1242.71160883742,0
1608.22321903666,1215.77090436771,0
1612.37731599548,1212.90217631552,0
1616.53141295431,1210.03344826334,0
1620.68550991314,1207.16472021115,0
1624.83960687196,1204.29599215896,0
1628.99370383079,1201.42726410677,0
1633.14780078962,1198.55853605458,0
1638.01035528141,1199.03475479166,0
1641.20735456555,1202.89191073311,0
1644.34557074094,1206.84636662707,0
1647.48378691633,1210.80082252103,0
1650.62200309172,1214.75527841499,0
1648.60808913446,1216.1881414122,0
1643.55998037224,1216.13598678164,0
1638.51187161001,1216.08383215108,0
1633.46376284778,1216.03167752052,0
1628.41565408556,1215.97952288996,0
1623.36754532333,1215.9273682594,0
1618.31943656111,1215.87521362884,0
1613.27132779888,1215.82305899827,0
1723.77268250771,1134.1273185341,0
1723.33009239973,1132.22200606754,0
1722.88750229176,1130.31669360099,0
1723.16157039449,1128.58151289683,0
1724.41330090135,1127.07842529557,0
1725.66503140822,1125.57533769431,0
1726.91676191508,1124.07225009305,0
1728.16849242194,1122.56916249179,0
1729.4202229288,1121.06607489052,0
1730.67195343566,1119.56298728926,0
1732.54787536631,1119.51890755027,0
1734.0737733475,1119.85140325628,0
1732.92920769863,1121.43761606493,0
1731.78464204976,1123.02382887357,0
1730.6400764009,1124.61004168222,0
1729.49551075203,1126.19625449087,0
1728.35094510317,1127.78246729951,0
1727.2063794543,1129.36868010816,0
1726.06181380544,1130.9548929168,0
1724.91724815657,1132.54110572545,0
1675.52794604837,1193.08457484073,0
